  Mid_Edge_x   Mid_Edge_y   Num u      Num_u - Exact_u    Num v      Num_v - Exact_v
      1.7232       0.8036       0.4879      -0.0002       0.0779       0.0001
      1.7545       0.7723       0.4824      -0.0007       0.0876       0.0001
      1.7301       0.8603       0.4817      -0.0002       0.0901       0.0001
      1.7602       0.8300       0.4797      -0.0007       0.1008       0.0001
      1.7377       0.9165       0.4694      -0.0002       0.1033       0.0001
      1.7668       0.8871       0.4705      -0.0006       0.1149       0.0001
      1.7459       0.9722       0.4512      -0.0002       0.1172       0.0002
      1.7739       0.9437       0.4553      -0.0006       0.1296       0.0001
      1.7541       1.0278       0.4275      -0.0002       0.1316       0.0002
      1.7813       1.0000       0.4343      -0.0005       0.1448       0.0001
      1.7623       1.0835       0.3986      -0.0002       0.1461       0.0002
      1.7886       1.0563       0.4079      -0.0004       0.1601       0.0001
      1.7699       1.1397       0.3646      -0.0002       0.1602       0.0002
      1.7957       1.1129       0.3764      -0.0004       0.1751       0.0002
      1.7768       1.1964       0.3260      -0.0002       0.1737       0.0002
      1.8023       1.1700       0.3400      -0.0003       0.1895       0.0002
      1.7826       1.2541       0.2828      -0.0001       0.1859       0.0002
      1.8080       1.2277       0.2991      -0.0003       0.2027       0.0002
      1.7872       1.3127       0.2353      -0.0001       0.1963       0.0003
      1.8127       1.2863       0.2538      -0.0002       0.2144       0.0002
      1.7904       1.3726       0.1838      -0.0001       0.2046       0.0003
      1.8162       1.3458       0.2045      -0.0002       0.2241       0.0002
      1.7920       1.4337       0.1288      -0.0001       0.2103       0.0003
      1.8184       1.4065       0.1515      -0.0001       0.2314       0.0002
      1.7920       1.4962       0.0707      -0.0001       0.2131       0.0003
      1.8191       1.4684       0.0954      -0.0001       0.2359       0.0002
      1.7904       1.5601       0.0102      -0.0000       0.2128       0.0002
      1.8184       1.5315       0.0368      -0.0000       0.2374       0.0002
      1.7872       1.6252      -0.0518       0.0000       0.2093       0.0002
      1.8162       1.5958      -0.0235       0.0000       0.2357       0.0001
      1.7826       1.6916      -0.1143       0.0000       0.2028       0.0002
      1.8127       1.6613      -0.0847       0.0001       0.2309       0.0001
      1.7768       1.7589      -0.1760       0.0001       0.1934       0.0002
      1.8080       1.7277      -0.1457       0.0001       0.2230       0.0001
      1.7699       1.8272      -0.2356       0.0001       0.1815       0.0001
      1.8023       1.7950      -0.2052       0.0002       0.2124       0.0001
      1.7623       1.8960      -0.2917       0.0001       0.1678       0.0000
      1.7957       1.8629      -0.2619       0.0002       0.1994       0.0000
      1.7541       1.9653      -0.3430       0.0000       0.1527      -0.0000
      1.7886       1.9313      -0.3145       0.0002       0.1847      -0.0001
      1.7813       2.0000      -0.3618       0.0001       0.1688      -0.0001
      1.8092       0.0340       0.0323       0.0003       0.0004       0.0001
      1.8438       0.0000       0.0000       0.0000       0.0000       0.0000
      1.8029       0.1018       0.0958       0.0000       0.0025       0.0002
      1.8383       0.0671       0.0618      -0.0004       0.0012       0.0001
      1.7969       0.1693       0.1576      -0.0001       0.0065       0.0003
      1.8330       0.1340       0.1229      -0.0006       0.0046       0.0001
      1.7915       0.2363       0.2165      -0.0002       0.0120       0.0003
      1.8281       0.2005       0.1818      -0.0007       0.0099       0.0002
      1.7869       0.3026       0.2712      -0.0003       0.0189       0.0003
      1.8238       0.2666       0.2374      -0.0008       0.0170       0.0002
      1.7832       0.3681       0.3206      -0.0003       0.0270       0.0003
      1.8203       0.3320       0.2885      -0.0009       0.0256       0.0002
      1.7808       0.4327       0.3639      -0.0003       0.0361       0.0003
      1.8177       0.3967       0.3342      -0.0009       0.0355       0.0002
      1.7795       0.4963       0.4005      -0.0003       0.0462       0.0002
      1.8161       0.4605       0.3737      -0.0009       0.0467       0.0001
      1.7795       0.5588       0.4299      -0.0003       0.0572       0.0002
      1.8156       0.5235       0.4066      -0.0009       0.0589       0.0001
      1.7808       0.6202       0.4522      -0.0003       0.0691       0.0002
      1.8161       0.5855       0.4325      -0.0009       0.0721       0.0001
      1.7832       0.6806       0.4671      -0.0003       0.0818       0.0002
      1.8177       0.6467       0.4513      -0.0009       0.0862       0.0001
      1.7869       0.7401       0.4748      -0.0002       0.0954       0.0002
      1.8203       0.7070       0.4629      -0.0008       0.1011       0.0001
      1.7915       0.7988       0.4756      -0.0002       0.1098       0.0002
      1.8238       0.7666       0.4676      -0.0008       0.1167       0.0001
      1.7969       0.8568       0.4698      -0.0002       0.1249       0.0001
      1.8281       0.8255       0.4654      -0.0007       0.1330       0.0001
      1.8029       0.9143       0.4577      -0.0002       0.1406       0.0001
      1.8330       0.8840       0.4567      -0.0006       0.1498       0.0001
      1.8092       0.9715       0.4396      -0.0002       0.1566       0.0002
      1.8383       0.9421       0.4419      -0.0006       0.1668       0.0001
      1.8158       1.0285       0.4158      -0.0002       0.1728       0.0002
      1.8438       1.0000       0.4211      -0.0005       0.1839       0.0001
      1.8221       1.0857       0.3868      -0.0002       0.1887       0.0002
      1.8492       1.0579       0.3948      -0.0004       0.2007       0.0001
      1.8281       1.1432       0.3527      -0.0002       0.2040       0.0002
      1.8545       1.1160       0.3633      -0.0004       0.2170       0.0001
      1.8335       1.2012       0.3139      -0.0002       0.2183       0.0002
      1.8594       1.1745       0.3270      -0.0003       0.2323       0.0001
      1.8381       1.2599       0.2708      -0.0001       0.2311       0.0002
      1.8637       1.2334       0.2861      -0.0002       0.2462       0.0001
      1.8418       1.3194       0.2236      -0.0001       0.2421       0.0002
      1.8672       1.2930       0.2410      -0.0002       0.2584       0.0001
      1.8442       1.3798       0.1727      -0.0001       0.2508       0.0002
      1.8698       1.3533       0.1923      -0.0001       0.2684       0.0001
      1.8455       1.4412       0.1186      -0.0001       0.2569       0.0002
      1.8714       1.4145       0.1402      -0.0001       0.2760       0.0001
      1.8455       1.5037       0.0619      -0.0000       0.2601       0.0002
      1.8719       1.4765       0.0854      -0.0000       0.2808       0.0001
      1.8442       1.5673       0.0032      -0.0000       0.2602       0.0002
      1.8714       1.5395       0.0285      -0.0000       0.2826       0.0001
      1.8418       1.6319      -0.0565       0.0000       0.2571       0.0002
      1.8698       1.6033      -0.0296       0.0000       0.2812       0.0001
      1.8381       1.6974      -0.1164       0.0001       0.2509       0.0002
      1.8672       1.6680      -0.0883       0.0001       0.2767       0.0001
      1.8335       1.7637      -0.1754       0.0001       0.2417       0.0001
      1.8637       1.7334      -0.1463       0.0001       0.2692       0.0001
      1.8281       1.8307      -0.2321       0.0001       0.2300       0.0001
      1.8594       1.7995      -0.2027       0.0002       0.2589       0.0000
      1.8221       1.8982      -0.2856       0.0001       0.2160       0.0000
      1.8545       1.8660      -0.2563       0.0002       0.2460      -0.0000
      1.8158       1.9660      -0.3344       0.0000       0.2004      -0.0000
      1.8492       1.9329      -0.3060       0.0002       0.2310      -0.0001
      1.8438       2.0000      -0.3508       0.0001       0.2145      -0.0001
      1.8728       0.0331       0.0304       0.0002       0.0004       0.0001
      1.9063       0.0000       0.0000       0.0000       0.0000       0.0000
      1.8684       0.0993       0.0901      -0.0000       0.0030       0.0002
      1.9029       0.0653       0.0578      -0.0004       0.0014       0.0001
      1.8642       0.1652       0.1485      -0.0001       0.0077       0.0002
      1.8996       0.1305       0.1150      -0.0006       0.0053       0.0002
      1.8605       0.2308       0.2043      -0.0002       0.0146       0.0003
      1.8966       0.1955       0.1704      -0.0007       0.0116       0.0002
      1.8573       0.2960       0.2565      -0.0002       0.0233       0.0003
      1.8940       0.2602       0.2228      -0.0008       0.0201       0.0002
      1.8548       0.3605       0.3039      -0.0003       0.0337       0.0002
      1.8918       0.3245       0.2713      -0.0008       0.0306       0.0001
      1.8531       0.4245       0.3459      -0.0003       0.0456       0.0002
      1.8902       0.3883       0.3150      -0.0009       0.0429       0.0001
      1.8523       0.4877       0.3818      -0.0003       0.0588       0.0002
      1.8892       0.4517       0.3533      -0.0009       0.0567       0.0001
      1.8523       0.5502       0.4110      -0.0003       0.0731       0.0002
      1.8889       0.5144       0.3856      -0.0009       0.0720       0.0001
      1.8531       0.6120       0.4335      -0.0003       0.0885       0.0002
      1.8892       0.5767       0.4114      -0.0009       0.0885       0.0001
      1.8548       0.6730       0.4489      -0.0003       0.1047       0.0002
      1.8902       0.6383       0.4305      -0.0009       0.1059       0.0000
      1.8573       0.7335       0.4573      -0.0003       0.1217       0.0001
      1.8918       0.6995       0.4428      -0.0008       0.1242       0.0000
      1.8605       0.7933       0.4589      -0.0003       0.1392       0.0001
      1.8940       0.7602       0.4482      -0.0008       0.1430       0.0000
      1.8642       0.8527       0.4538      -0.0002       0.1572       0.0001
      1.8966       0.8205       0.4470      -0.0007       0.1623       0.0000
      1.8684       0.9118       0.4423      -0.0002       0.1753       0.0001
      1.8996       0.8805       0.4391      -0.0006       0.1817       0.0000
      1.8728       0.9706       0.4246      -0.0002       0.1935       0.0001
      1.9029       0.9403       0.4250      -0.0006       0.2011      -0.0000
      1.8772       1.0294       0.4012      -0.0002       0.2114       0.0001
      1.9063       1.0000       0.4049      -0.0005       0.2201      -0.0000
      1.8816       1.0882       0.3724      -0.0002       0.2286       0.0001
      1.9096       1.0597       0.3791      -0.0004       0.2385      -0.0000
      1.8858       1.1473       0.3385      -0.0002       0.2449       0.0001
      1.9129       1.1195       0.3480      -0.0003       0.2559      -0.0000
      1.8895       1.2067       0.2999      -0.0002       0.2599       0.0001
      1.9159       1.1795       0.3119      -0.0003       0.2720      -0.0000
      1.8927       1.2665       0.2571      -0.0001       0.2733       0.0001
      1.9185       1.2398       0.2714      -0.0002       0.2865      -0.0000
      1.8952       1.3270       0.2104      -0.0001       0.2846       0.0001
      1.9207       1.3005       0.2269      -0.0002       0.2990      -0.0000
      1.8969       1.3880       0.1603      -0.0001       0.2935       0.0001
